ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
6285,2023-01-24,2771,Teclado,Acessórios,941.73,5
6286,2023-01-05,3624,Headset,Áudio,2636.63,5
6287,2023-06-14,2208,Notebook,Eletrônicos,662.99,5
6288,2023-02-09,3291,Headset,Áudio,2500.15,5
6289,2023-02-10,2817,Monitor,Eletrônicos,2611.48,3
6290,2023-10-25,4967,Monitor,Eletrônicos,560.92,1
6291,2023-05-15,2398,Monitor,Eletrônicos,2854.24,3
6292,2023-06-17,4602,Mouse,Acessórios,912.18,3
6293,2023-06-12,3168,Cadeira Gamer,Móveis,188.96,3
6294,2023-11-03,2561,Mouse,Acessórios,531.26,2
6295,2023-06-27,4201,Teclado,Acessórios,4041.75,4
6296,2023-10-02,2053,Cadeira Gamer,Móveis,2947.65,3
6297,2023-10-17,1738,Mouse,Acessórios,4124.14,2
6298,2023-03-04,4667,Webcam,Acessórios,2069.92,1
6299,2023-12-17,1798,Monitor,Eletrônicos,658.15,1
6300,2023-09-03,1372,Headset,Áudio,2567.05,4
6301,2023-06-11,2105,Monitor,Eletrônicos,3201.51,5
6302,2023-08-01,2007,Mouse,Acessórios,2928.25,5
6303,2023-10-25,4709,Mouse,Acessórios,327.52,4
6304,2023-06-14,2108,Monitor,Eletrônicos,1978.95,5
6305,2023-04-12,2723,Notebook,Eletrônicos,4949.16,4
6306,2023-09-26,3722,Notebook,Eletrônicos,4428.5,1
6307,2023-03-29,1435,Cadeira Gamer,Móveis,495.94,2
6308,2023-07-07,3390,Cadeira Gamer,Móveis,2345.33,1
6309,2023-02-02,1701,Mouse,Acessórios,4983.69,1
6310,2023-10-18,2742,Notebook,Eletrônicos,4626.48,4
6311,2023-09-03,3138,Mouse,Acessórios,2953.73,5
6312,2023-07-06,1551,Mouse,Acessórios,279.59,3
6313,2023-09-06,1912,Monitor,Eletrônicos,2824.23,5
6314,2023-12-16,1618,Mouse,Acessórios,1008.31,4
6315,2023-03-24,1347,Cadeira Gamer,Móveis,1422.72,4
6316,2023-08-29,3514,Webcam,Acessórios,1004.09,4
6317,2023-10-19,2526,Monitor,Eletrônicos,4694.32,1
6318,2023-03-23,2727,Mouse,Acessórios,222.25,5
6319,2023-09-25,2300,Monitor,Eletrônicos,1205.15,3
6320,2023-11-07,1868,Notebook,Eletrônicos,2259.45,5
6321,2023-01-09,2790,Monitor,Eletrônicos,1797.85,5
6322,2023-10-18,3831,Webcam,Acessórios,647.86,5
6323,2023-12-15,3897,Monitor,Eletrônicos,3880.09,2
6324,2023-07-22,2850,Cadeira Gamer,Móveis,3475.2,5
6325,2023-09-30,1558,Cadeira Gamer,Móveis,780.33,2
6326,2023-07-23,2714,Headset,Áudio,3352.02,5
6327,2023-11-01,1580,Headset,Áudio,350.83,5
6328,2023-11-28,1046,Monitor,Eletrônicos,4135.36,3
6329,2023-12-31,3545,Monitor,Eletrônicos,4438.98,1
6330,2023-05-08,3422,Webcam,Acessórios,2809.56,1
6331,2023-12-03,4166,Mouse,Acessórios,2778.02,2
6332,2023-01-15,2381,Teclado,Acessórios,4347.01,1
6333,2023-06-24,1550,Notebook,Eletrônicos,4446.76,3
6334,2023-02-01,1872,Monitor,Eletrônicos,1990.74,2
6335,2023-09-26,2968,Monitor,Eletrônicos,835.63,3
6336,2023-05-23,3016,Cadeira Gamer,Móveis,2288.38,5
6337,2023-11-27,2176,Teclado,Acessórios,737.1,3
6338,2023-04-01,3203,Webcam,Acessórios,4132.65,2
6339,2023-11-30,3529,Cadeira Gamer,Móveis,889.6,3
6340,2023-07-24,2917,Teclado,Acessórios,3518.56,2
6341,2023-03-28,4864,Headset,Áudio,2229.82,5
6342,2023-12-22,4614,Headset,Áudio,1590.27,3
6343,2023-10-08,3562,Headset,Áudio,3885.14,4
6344,2023-05-04,3622,Headset,Áudio,2279.55,5
6345,2023-10-12,2877,Teclado,Acessórios,3718.3,3
6346,2023-09-22,4217,Cadeira Gamer,Móveis,1927.2,4
6347,2023-11-06,1462,Teclado,Acessórios,4117.15,3
6348,2023-10-21,1006,Cadeira Gamer,Móveis,665.45,3
6349,2023-02-13,2880,Notebook,Eletrônicos,3623.34,5
6350,2023-10-28,3038,Notebook,Eletrônicos,3271.19,4
6351,2023-04-23,4444,Headset,Áudio,2110.83,3
6352,2023-09-28,1913,Monitor,Eletrônicos,4561.79,1
6353,2023-01-02,3895,Webcam,Acessórios,2519.09,5
6354,2023-10-05,2455,Headset,Áudio,861.74,2
6355,2023-07-06,1457,Headset,Áudio,1121.37,5
6356,2023-07-21,3649,Headset,Áudio,3819.93,3
6357,2023-10-12,1158,Monitor,Eletrônicos,2176.66,4
6358,2023-12-29,1019,Webcam,Acessórios,3323.05,2
6359,2023-10-03,2214,Monitor,Eletrônicos,826.58,4
6360,2023-09-10,1744,Headset,Áudio,2474.59,3
6361,2023-04-08,2708,Headset,Áudio,648.44,1
6362,2023-07-27,1007,Monitor,Eletrônicos,1726.56,2
6363,2023-06-16,3017,Mouse,Acessórios,2401.87,5
6364,2023-03-01,2857,Notebook,Eletrônicos,949.57,3
6365,2023-01-10,3994,Monitor,Eletrônicos,519.05,2
6366,2023-07-03,3597,Notebook,Eletrônicos,1956.87,1
6367,2023-09-14,2773,Notebook,Eletrônicos,1034.81,1
6368,2023-08-12,3492,Mouse,Acessórios,3167.57,4
6369,2023-04-23,2009,Teclado,Acessórios,1148.04,3
6370,2023-08-05,1151,Cadeira Gamer,Móveis,2823.31,5
6371,2023-06-26,1317,Webcam,Acessórios,2613.52,4
6372,2023-03-07,2293,Headset,Áudio,4635.8,1
6373,2023-08-18,4845,Notebook,Eletrônicos,4499.8,4
6374,2023-11-12,1303,Webcam,Acessórios,3155.61,5
6375,2023-06-18,3762,Monitor,Eletrônicos,1344.2,4
6376,2023-05-22,3394,Headset,Áudio,4095.62,4
6377,2023-01-13,3956,Cadeira Gamer,Móveis,4728.44,5
6378,2023-08-26,3201,Teclado,Acessórios,2930.07,5
6379,2023-10-07,1252,Cadeira Gamer,Móveis,1840.53,3
6380,2023-05-12,2800,Headset,Áudio,1634.83,3
6381,2023-05-01,4495,Mouse,Acessórios,705.04,3
6382,2023-04-03,2383,Notebook,Eletrônicos,1628.34,4
6383,2023-09-28,3466,Monitor,Eletrônicos,2526.38,1
6384,2023-06-14,2192,Cadeira Gamer,Móveis,4652.96,1
6385,2023-07-21,3050,Headset,Áudio,2254.53,4
6386,2023-07-18,4600,Webcam,Acessórios,243.6,1
6387,2023-01-17,4540,Monitor,Eletrônicos,3457.67,1
6388,2023-07-20,2869,Notebook,Eletrônicos,1904.7,1
6389,2023-12-04,2118,Mouse,Acessórios,2893.88,1
6390,2023-03-29,4205,Mouse,Acessórios,1971.71,1
6391,2023-07-09,2783,Notebook,Eletrônicos,3788.56,4
6392,2023-10-01,4942,Webcam,Acessórios,4357.39,4
6393,2023-05-15,1430,Mouse,Acessórios,78.33,2
6394,2023-04-09,4595,Notebook,Eletrônicos,3328.78,3
6395,2023-02-10,1904,Teclado,Acessórios,3263.52,2
6396,2023-05-12,4652,Headset,Áudio,1564.15,4
6397,2023-04-11,3408,Mouse,Acessórios,3886.31,1
6398,2023-08-29,1374,Notebook,Eletrônicos,4191.59,3
6399,2023-05-07,1625,Cadeira Gamer,Móveis,1902.71,5
6400,2023-09-09,3879,Notebook,Eletrônicos,2219.89,3
6401,2023-12-22,2184,Mouse,Acessórios,4906.81,5
6402,2023-09-24,3226,Mouse,Acessórios,3432.82,5
6403,2023-01-18,1014,Monitor,Eletrônicos,2139.55,3
6404,2023-11-07,4593,Notebook,Eletrônicos,2183.67,3
6405,2023-07-19,3090,Monitor,Eletrônicos,3590.92,1
6406,2023-12-31,4561,Headset,Áudio,2711.65,2
6407,2023-11-24,4722,Notebook,Eletrônicos,4150.39,4
6408,2023-09-12,4454,Teclado,Acessórios,880.45,5
6409,2023-03-12,2095,Notebook,Eletrônicos,4926.51,4
6410,2023-04-15,1914,Notebook,Eletrônicos,2296.04,4
6411,2023-05-24,1525,Monitor,Eletrônicos,305.86,5
6412,2023-12-06,3883,Monitor,Eletrônicos,1897.35,3
6413,2023-08-03,4089,Webcam,Acessórios,3454.93,1
6414,2023-03-23,1474,Mouse,Acessórios,4987.95,4
6415,2023-12-06,3461,Notebook,Eletrônicos,606.58,1
6416,2023-12-31,4547,Cadeira Gamer,Móveis,329.19,1
6417,2023-06-18,2920,Notebook,Eletrônicos,1662.6,1
6418,2023-06-11,3581,Teclado,Acessórios,4562.92,1
6419,2023-02-21,4700,Teclado,Acessórios,2290.68,2
6420,2023-06-01,4040,Monitor,Eletrônicos,1481.51,4
6421,2023-10-15,3319,Headset,Áudio,202.57,1
6422,2023-10-17,4327,Monitor,Eletrônicos,1290.91,5
6423,2023-05-19,4553,Webcam,Acessórios,4998.37,3
6424,2023-05-10,3442,Webcam,Acessórios,4285.39,5
6425,2023-03-14,2842,Cadeira Gamer,Móveis,195.73,1
6426,2023-03-24,2861,Notebook,Eletrônicos,635.87,5
6427,2023-10-24,1558,Teclado,Acessórios,1608.46,4
6428,2023-03-05,4233,Teclado,Acessórios,4527.19,4
6429,2023-03-10,4053,Webcam,Acessórios,4845.43,5
6430,2023-12-18,3617,Cadeira Gamer,Móveis,3514.23,3
6431,2023-10-11,4411,Headset,Áudio,2298.91,1
6432,2023-11-24,2937,Cadeira Gamer,Móveis,579.6,4
6433,2023-03-19,4890,Mouse,Acessórios,964.01,2
6434,2023-02-03,1801,Cadeira Gamer,Móveis,3059.62,2
6435,2023-09-24,4194,Mouse,Acessórios,3527.93,5
6436,2023-11-30,2743,Monitor,Eletrônicos,774.46,1
6437,2023-11-23,2839,Monitor,Eletrônicos,3720.06,5
6438,2023-12-12,4693,Teclado,Acessórios,2534.83,3
6439,2023-02-22,4286,Cadeira Gamer,Móveis,2141.39,1
6440,2023-10-03,3572,Mouse,Acessórios,3244.08,1
6441,2023-06-07,1787,Cadeira Gamer,Móveis,1858.75,5
6442,2023-04-17,2829,Cadeira Gamer,Móveis,3552.23,3
6443,2023-07-28,1730,Teclado,Acessórios,1173.91,1
6444,2023-05-13,4935,Headset,Áudio,2814.14,2
6445,2023-05-02,2980,Notebook,Eletrônicos,3772.21,2
6446,2023-07-17,2121,Webcam,Acessórios,1313.99,3
6447,2023-04-04,4107,Notebook,Eletrônicos,1697.97,5
6448,2023-12-13,1188,Mouse,Acessórios,652.82,1
6449,2023-07-19,4282,Webcam,Acessórios,1030.77,4
6450,2023-12-25,3231,Notebook,Eletrônicos,1236.92,5
6451,2023-08-24,4493,Mouse,Acessórios,3830.55,2
6452,2023-06-13,2182,Webcam,Acessórios,2936.81,1
6453,2023-06-21,1976,Teclado,Acessórios,1309.87,3
6454,2023-06-25,4925,Monitor,Eletrônicos,4616.23,1
6455,2023-01-10,3429,Webcam,Acessórios,2750.8,5
6456,2023-08-23,1714,Headset,Áudio,2562.17,1
6457,2023-02-15,1949,Monitor,Eletrônicos,939.13,3
6458,2023-08-10,1257,Webcam,Acessórios,3263.65,5
6459,2023-10-31,1732,Mouse,Acessórios,4820.41,2
6460,2023-12-28,2710,Mouse,Acessórios,260.21,3
6461,2023-01-26,2926,Mouse,Acessórios,4161.18,3
6462,2023-10-13,1864,Webcam,Acessórios,3958.99,3
6463,2023-03-23,3053,Webcam,Acessórios,686.1,2
6464,2023-01-18,3102,Notebook,Eletrônicos,3726.68,1
6465,2023-10-10,2015,Webcam,Acessórios,4021.56,2
6466,2023-12-10,2084,Mouse,Acessórios,3292.41,1
6467,2023-10-26,4437,Monitor,Eletrônicos,4583.7,4
6468,2023-08-25,4835,Headset,Áudio,806.84,4
6469,2023-03-28,1623,Webcam,Acessórios,681.97,1
6470,2023-06-08,2880,Monitor,Eletrônicos,3060.07,3
6471,2023-10-20,2546,Monitor,Eletrônicos,3523.91,5
6472,2023-03-04,1485,Headset,Áudio,2202.71,5
6473,2023-01-12,1132,Headset,Áudio,1340.23,3
6474,2023-08-30,3355,Notebook,Eletrônicos,3663.07,4
6475,2023-11-06,3078,Monitor,Eletrônicos,3367.02,3
6476,2023-11-01,1210,Cadeira Gamer,Móveis,2152.55,4
6477,2023-04-28,4242,Notebook,Eletrônicos,4211.43,5
6478,2023-01-06,2363,Headset,Áudio,123.49,5
6479,2023-08-30,2605,Cadeira Gamer,Móveis,2283.69,5
6480,2023-09-26,2656,Mouse,Acessórios,4933.69,4
6481,2023-12-19,3784,Headset,Áudio,188.8,1
6482,2023-12-03,4714,Webcam,Acessórios,1959.62,3
6483,2023-08-06,3998,Notebook,Eletrônicos,1567.33,4
6484,2023-07-05,1777,Mouse,Acessórios,887.58,2
6485,2023-01-15,4474,Monitor,Eletrônicos,1453.61,4
6486,2023-09-27,1821,Mouse,Acessórios,3373.41,3
6487,2023-06-16,4630,Notebook,Eletrônicos,178.34,3
6488,2023-03-13,2937,Headset,Áudio,478.89,3
6489,2023-07-20,4136,Mouse,Acessórios,2849.98,3
6490,2023-07-22,4697,Monitor,Eletrônicos,1348.61,5
6491,2023-09-03,4622,Headset,Áudio,3774.56,2
6492,2023-05-09,4915,Monitor,Eletrônicos,1494.35,4
6493,2023-10-20,2224,Cadeira Gamer,Móveis,4662.34,5
6494,2023-03-20,4458,Teclado,Acessórios,3773.5,1
6495,2023-04-11,4644,Monitor,Eletrônicos,2422.05,1
6496,2023-03-17,1155,Cadeira Gamer,Móveis,1233.27,4
6497,2023-01-18,2205,Monitor,Eletrônicos,2599.2,4
6498,2023-01-26,3642,Headset,Áudio,1959.78,3
6499,2023-04-09,1142,Notebook,Eletrônicos,1911.47,3
6500,2023-07-28,2585,Mouse,Acessórios,1459.91,2
6501,2023-09-04,1121,Notebook,Eletrônicos,1862.09,5
6502,2023-03-16,2803,Webcam,Acessórios,3308.66,3
6503,2023-03-16,2372,Monitor,Eletrônicos,3741.07,3
6504,2023-05-02,3733,Monitor,Eletrônicos,2834.47,1
6505,2023-11-18,3664,Mouse,Acessórios,1703.16,1
6506,2023-04-03,4101,Teclado,Acessórios,1626.61,5
6507,2023-02-08,4189,Mouse,Acessórios,2667.8,4
6508,2023-02-14,4943,Teclado,Acessórios,903.06,5
6509,2023-03-29,1538,Mouse,Acessórios,3837.34,4
6510,2023-07-12,4165,Notebook,Eletrônicos,4305.71,1
6511,2023-10-24,3805,Mouse,Acessórios,1476.28,3
6512,2023-10-24,2332,Webcam,Acessórios,1589.81,3
6513,2023-10-12,3701,Monitor,Eletrônicos,3439.95,1
6514,2023-11-18,2036,Notebook,Eletrônicos,3166.44,2
6515,2023-06-19,4095,Notebook,Eletrônicos,1721.1,5
6516,2023-07-02,1822,Notebook,Eletrônicos,1572.4,3
6517,2023-05-25,1959,Cadeira Gamer,Móveis,1561.14,3
6518,2023-08-04,2051,Notebook,Eletrônicos,4062.67,3
6519,2023-09-25,3303,Cadeira Gamer,Móveis,4366.25,4
6520,2023-07-27,4071,Monitor,Eletrônicos,1840.21,4
6521,2023-08-03,4056,Notebook,Eletrônicos,2535.28,4
6522,2023-08-29,4278,Cadeira Gamer,Móveis,1977.78,1
6523,2023-11-04,2926,Teclado,Acessórios,4308.74,5
6524,2023-10-19,2487,Headset,Áudio,630.95,3
6525,2023-12-22,2023,Webcam,Acessórios,3316.5,5
6526,2023-09-05,2427,Teclado,Acessórios,3916.66,4
6527,2023-12-08,3443,Monitor,Eletrônicos,576.16,3
6528,2023-01-07,1395,Monitor,Eletrônicos,1265.27,3
6529,2023-04-30,3281,Webcam,Acessórios,3357.84,5
6530,2023-03-31,2643,Notebook,Eletrônicos,2940.54,1
6531,2023-03-29,3368,Monitor,Eletrônicos,302.39,4
6532,2023-03-19,3069,Mouse,Acessórios,4709.7,2
6533,2023-02-25,3341,Teclado,Acessórios,2457.85,3
6534,2023-10-31,3252,Notebook,Eletrônicos,3743.82,5
6535,2023-07-14,1976,Teclado,Acessórios,3816.83,2
6536,2023-11-30,4717,Notebook,Eletrônicos,1868.36,4
6537,2023-08-03,2683,Teclado,Acessórios,984.36,1
6538,2023-08-22,3082,Headset,Áudio,2001.76,4
6539,2023-05-22,1732,Webcam,Acessórios,4672.13,3
6540,2023-04-22,4818,Mouse,Acessórios,4685.28,3
6541,2023-09-22,2348,Notebook,Eletrônicos,1486.72,5
6542,2023-05-04,2720,Monitor,Eletrônicos,2795.83,4
6543,2023-04-30,4558,Notebook,Eletrônicos,1083.67,2
6544,2023-12-29,1910,Teclado,Acessórios,594.67,3
6545,2023-09-23,4119,Mouse,Acessórios,2826.36,5
6546,2023-11-13,3990,Monitor,Eletrônicos,2968.59,4
6547,2023-03-30,4823,Webcam,Acessórios,3888.98,1
6548,2023-12-02,4965,Webcam,Acessórios,185.76,1
6549,2023-09-05,2359,Webcam,Acessórios,1359.64,5
6550,2023-09-20,4992,Webcam,Acessórios,3525.69,3
6551,2023-09-17,4428,Monitor,Eletrônicos,3335.34,2
6552,2023-01-13,4235,Cadeira Gamer,Móveis,768.14,3
6553,2023-07-10,3858,Headset,Áudio,1677.71,3
6554,2023-11-27,3453,Teclado,Acessórios,1170.62,5
6555,2023-01-01,4182,Mouse,Acessórios,1896.04,1
6556,2023-06-04,2251,Headset,Áudio,1522.26,5
6557,2023-09-04,1202,Headset,Áudio,4315.44,4
6558,2023-05-26,4652,Cadeira Gamer,Móveis,626.34,4
6559,2023-01-07,3325,Cadeira Gamer,Móveis,3977.41,5
6560,2023-12-21,2675,Notebook,Eletrônicos,4050.14,4
6561,2023-11-23,4540,Teclado,Acessórios,739.07,4
6562,2023-08-26,4832,Monitor,Eletrônicos,1079.73,5
6563,2023-10-23,1663,Notebook,Eletrônicos,1696.58,1
6564,2023-05-06,2756,Cadeira Gamer,Móveis,4110.27,2
6565,2023-08-08,2252,Monitor,Eletrônicos,3670.53,5
6566,2023-06-30,2461,Cadeira Gamer,Móveis,3874.91,4
6567,2023-09-14,2935,Mouse,Acessórios,1781.12,4
6568,2023-03-10,4534,Webcam,Acessórios,361.03,1
6569,2023-12-22,2326,Monitor,Eletrônicos,1376.95,5
6570,2023-12-21,4622,Webcam,Acessórios,149.98,2
6571,2023-08-05,2504,Notebook,Eletrônicos,4542.25,1
6572,2023-05-28,4844,Headset,Áudio,3358.31,5
6573,2023-01-12,4965,Monitor,Eletrônicos,1185.56,4
6574,2023-09-26,2083,Notebook,Eletrônicos,2561.37,2
6575,2023-04-26,1481,Webcam,Acessórios,2962.63,1
6576,2023-06-01,1636,Notebook,Eletrônicos,3355.25,1
6577,2023-03-26,4203,Cadeira Gamer,Móveis,1996.44,5
6578,2023-08-01,1024,Notebook,Eletrônicos,4841.36,5
6579,2023-08-27,4637,Mouse,Acessórios,4016.5,4
6580,2023-03-20,4729,Teclado,Acessórios,311.91,5
6581,2023-07-30,3692,Teclado,Acessórios,2153.6,3
6582,2023-07-21,1245,Webcam,Acessórios,4429.43,3
6583,2023-12-16,3929,Headset,Áudio,1964.71,3
6584,2023-03-31,1914,Cadeira Gamer,Móveis,828.15,5
6585,2023-12-18,3662,Cadeira Gamer,Móveis,2231.55,4
6586,2023-11-14,2154,Headset,Áudio,4233.78,1
6587,2023-08-17,1255,Monitor,Eletrônicos,4782.89,5
6588,2023-03-10,1118,Notebook,Eletrônicos,3093.03,3
6589,2023-01-20,4493,Notebook,Eletrônicos,3044.24,4
6590,2023-12-17,3863,Headset,Áudio,3671.27,5
6591,2023-10-28,4254,Mouse,Acessórios,4067.29,4
6592,2023-01-12,1245,Teclado,Acessórios,1256.47,4
6593,2023-01-06,3484,Monitor,Eletrônicos,2778.93,3
6594,2023-08-03,2539,Cadeira Gamer,Móveis,4015.97,5
6595,2023-11-05,1204,Monitor,Eletrônicos,2496.17,3
6596,2023-04-21,2465,Notebook,Eletrônicos,4572.12,3
6597,2023-01-16,2516,Notebook,Eletrônicos,2463.87,5
6598,2023-04-09,2509,Mouse,Acessórios,1882.57,1
6599,2023-04-13,4406,Monitor,Eletrônicos,2913.43,4
6600,2023-08-10,2582,Cadeira Gamer,Móveis,710.19,5
6601,2023-06-11,3141,Notebook,Eletrônicos,2744.3,3
6602,2023-04-29,4965,Cadeira Gamer,Móveis,4501.44,5
6603,2023-04-10,4334,Webcam,Acessórios,914.02,2
6604,2023-01-20,4359,Monitor,Eletrônicos,768.61,4
6605,2023-02-05,2333,Mouse,Acessórios,4449.44,3
6606,2023-09-07,4642,Cadeira Gamer,Móveis,1443.09,4
6607,2023-12-14,2845,Notebook,Eletrônicos,909.4,5
6608,2023-09-25,3180,Headset,Áudio,2632.85,2
6609,2023-05-18,4390,Webcam,Acessórios,458.0,2
6610,2023-03-03,2827,Notebook,Eletrônicos,496.44,1
6611,2023-01-06,2417,Webcam,Acessórios,792.11,5
6612,2023-04-13,4524,Cadeira Gamer,Móveis,4692.77,5
6613,2023-05-25,4982,Headset,Áudio,3409.46,4
6614,2023-07-07,2472,Monitor,Eletrônicos,1931.72,1
6615,2023-12-05,4274,Cadeira Gamer,Móveis,487.22,1
6616,2023-03-19,3811,Cadeira Gamer,Móveis,447.32,3
6617,2023-09-30,2309,Monitor,Eletrônicos,4864.5,5
6618,2023-04-09,3152,Mouse,Acessórios,1641.68,1
6619,2023-03-21,2173,Mouse,Acessórios,1677.06,1
6620,2023-01-08,2483,Mouse,Acessórios,2688.52,5
6621,2023-01-09,4371,Notebook,Eletrônicos,622.0,2
6622,2023-11-07,4862,Headset,Áudio,3788.57,4
6623,2023-11-08,2663,Monitor,Eletrônicos,572.71,5
6624,2023-12-30,1550,Notebook,Eletrônicos,4764.01,5
6625,2023-04-20,3740,Webcam,Acessórios,3491.12,1
6626,2023-01-24,4283,Webcam,Acessórios,392.69,2
6627,2023-01-01,1080,Mouse,Acessórios,3267.26,4
6628,2023-02-27,1423,Teclado,Acessórios,1920.09,5
6629,2023-06-08,3728,Headset,Áudio,93.96,1
6630,2023-11-20,2704,Webcam,Acessórios,4397.72,5
6631,2023-02-16,1503,Teclado,Acessórios,3318.02,5
6632,2023-10-22,2815,Notebook,Eletrônicos,3493.48,5
6633,2023-10-24,4870,Mouse,Acessórios,875.46,1
6634,2023-05-19,4004,Headset,Áudio,4144.51,1
6635,2023-01-01,4232,Cadeira Gamer,Móveis,3985.25,3
6636,2023-04-15,1881,Teclado,Acessórios,4663.02,5
6637,2023-05-06,1835,Webcam,Acessórios,248.1,4
6638,2023-06-19,1320,Monitor,Eletrônicos,2797.16,1
6639,2023-06-09,4945,Teclado,Acessórios,3155.72,1
6640,2023-11-11,4715,Headset,Áudio,755.63,3
6641,2023-12-10,4265,Cadeira Gamer,Móveis,232.18,3
6642,2023-08-01,1903,Webcam,Acessórios,265.64,5
6643,2023-07-01,1762,Mouse,Acessórios,2974.49,5
6644,2023-01-22,4227,Notebook,Eletrônicos,2539.44,1
6645,2023-09-15,1007,Teclado,Acessórios,703.71,1
6646,2023-04-30,2256,Webcam,Acessórios,1626.47,1
6647,2023-05-14,3857,Cadeira Gamer,Móveis,2402.56,4
6648,2023-03-16,2569,Notebook,Eletrônicos,1028.91,2
6649,2023-11-07,3252,Teclado,Acessórios,4478.08,5
6650,2023-11-29,3363,Mouse,Acessórios,4823.26,1
6651,2023-04-16,1886,Teclado,Acessórios,1004.31,4
6652,2023-03-03,2927,Teclado,Acessórios,1602.11,4
6653,2023-07-29,2121,Mouse,Acessórios,1569.86,2
6654,2023-10-10,1087,Mouse,Acessórios,1298.23,4
6655,2023-10-02,4225,Headset,Áudio,1399.06,2
6656,2023-02-20,1131,Notebook,Eletrônicos,425.95,2
6657,2023-12-26,3513,Monitor,Eletrônicos,904.45,3
6658,2023-05-20,4331,Headset,Áudio,175.88,5
6659,2023-06-20,4110,Notebook,Eletrônicos,1713.06,5
6660,2023-08-29,2512,Webcam,Acessórios,4636.08,4
6661,2023-07-03,3256,Cadeira Gamer,Móveis,3926.0,4
6662,2023-02-22,4402,Headset,Áudio,4907.23,4
6663,2023-10-20,1487,Monitor,Eletrônicos,3118.46,4
6664,2023-08-10,1439,Headset,Áudio,615.27,1
6665,2023-10-25,4707,Notebook,Eletrônicos,2069.28,3
6666,2023-09-22,1549,Cadeira Gamer,Móveis,3446.08,1
6667,2023-01-28,4170,Notebook,Eletrônicos,1882.25,3
6668,2023-12-09,4422,Mouse,Acessórios,4246.85,5
6669,2023-12-09,2439,Teclado,Acessórios,2515.47,2
6670,2023-05-03,2177,Webcam,Acessórios,1533.73,5
6671,2023-10-14,3325,Monitor,Eletrônicos,4521.36,3
6672,2023-11-16,3304,Cadeira Gamer,Móveis,3047.48,2
6673,2023-08-26,1651,Mouse,Acessórios,1147.7,5
6674,2023-04-05,1983,Webcam,Acessórios,2183.33,4
6675,2023-12-11,4890,Cadeira Gamer,Móveis,1921.28,5
6676,2023-05-30,4988,Cadeira Gamer,Móveis,3366.4,5
6677,2023-12-28,4763,Headset,Áudio,4554.44,3
6678,2023-09-03,2675,Webcam,Acessórios,3479.33,2
6679,2023-12-31,4028,Mouse,Acessórios,3226.74,2
6680,2023-02-16,1812,Cadeira Gamer,Móveis,3089.25,5
6681,2023-07-20,4274,Webcam,Acessórios,1105.91,4
6682,2023-06-23,3396,Headset,Áudio,4884.93,3
6683,2023-11-30,4405,Teclado,Acessórios,4336.77,3
6684,2023-08-20,4922,Teclado,Acessórios,4183.29,3
6685,2023-08-24,1363,Monitor,Eletrônicos,525.45,4
6686,2023-03-06,4302,Cadeira Gamer,Móveis,200.88,3
6687,2023-10-28,2766,Cadeira Gamer,Móveis,376.44,5
6688,2023-04-11,1693,Teclado,Acessórios,2548.31,2
6689,2023-10-23,1504,Headset,Áudio,3955.38,3
6690,2023-11-10,2236,Webcam,Acessórios,2158.73,4
6691,2023-12-31,2822,Teclado,Acessórios,3996.66,3
6692,2023-10-21,4024,Teclado,Acessórios,3189.48,2
6693,2023-05-28,3911,Monitor,Eletrônicos,3397.22,4
6694,2023-09-17,4991,Mouse,Acessórios,4767.71,4
6695,2023-01-08,4575,Cadeira Gamer,Móveis,1266.23,4
6696,2023-03-30,4707,Monitor,Eletrônicos,3758.06,2
6697,2023-07-07,2581,Teclado,Acessórios,3122.31,2
6698,2023-08-30,3675,Notebook,Eletrônicos,72.4,3
6699,2023-06-20,1719,Teclado,Acessórios,4488.15,3
6700,2023-06-19,1559,Webcam,Acessórios,1461.73,2
6701,2023-05-05,4268,Webcam,Acessórios,4134.87,2
6702,2023-10-11,4842,Mouse,Acessórios,2270.04,4
6703,2023-11-26,1326,Headset,Áudio,219.44,2
6704,2023-05-19,2067,Webcam,Acessórios,3027.79,4
6705,2023-10-02,2773,Monitor,Eletrônicos,3455.61,3
6706,2023-10-17,3481,Teclado,Acessórios,1610.6,2
6707,2023-06-12,1095,Cadeira Gamer,Móveis,1837.76,4
6708,2023-12-04,3143,Mouse,Acessórios,2377.8,3
6709,2023-04-15,4343,Mouse,Acessórios,3047.17,3
6710,2023-06-21,4972,Cadeira Gamer,Móveis,3128.93,1
6711,2023-01-28,3431,Cadeira Gamer,Móveis,2594.98,3
6712,2023-09-20,1665,Notebook,Eletrônicos,2567.41,2
6713,2023-02-26,4613,Notebook,Eletrônicos,1469.96,4
6714,2023-11-02,4365,Mouse,Acessórios,1903.35,2
6715,2023-11-18,3251,Mouse,Acessórios,3583.18,3
6716,2023-02-21,2458,Cadeira Gamer,Móveis,4454.53,2
6717,2023-04-02,3670,Headset,Áudio,1630.62,3
6718,2023-05-13,2962,Webcam,Acessórios,854.78,1
6719,2023-01-22,1937,Teclado,Acessórios,365.58,4
6720,2023-03-09,1195,Monitor,Eletrônicos,909.03,3
6721,2023-09-30,3622,Notebook,Eletrônicos,1680.58,3
6722,2023-05-22,2950,Headset,Áudio,3003.09,4
6723,2023-11-25,3139,Webcam,Acessórios,3451.73,4
