ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Valor_Total
5781,2023-02-20,2213,Mouse,Acessórios,4064.06,1,4064.06
5782,2023-02-07,1057,Mouse,Acessórios,1633.5,1,1633.5
5783,2023-06-13,1244,Notebook,Eletrônicos,3150.36,3,9451.08
5784,2023-03-23,4121,Cadeira Gamer,Móveis,1974.57,2,3949.14
5785,2023-10-26,4057,Cadeira Gamer,Móveis,3192.63,5,15963.150000000001
5786,2023-12-14,4820,Teclado,Acessórios,1771.69,3,5315.07
5787,2023-10-15,2334,Mouse,Acessórios,2151.7,1,2151.7
5788,2023-01-31,1179,Webcam,Acessórios,366.5,2,733.0
5789,2023-04-20,4927,Headset,Áudio,3959.81,3,11879.43
5790,2023-04-06,3869,Mouse,Acessórios,1546.41,3,4639.2300000000005
5791,2023-08-23,2039,Cadeira Gamer,Móveis,102.35,5,511.75
5792,2023-09-18,1146,Teclado,Acessórios,743.24,5,3716.2
5793,2023-06-25,2537,Monitor,Eletrônicos,1381.74,1,1381.74
5794,2023-05-03,1845,Mouse,Acessórios,514.48,4,2057.92
5795,2023-10-06,2378,Monitor,Eletrônicos,795.33,4,3181.32
5796,2023-02-14,3805,Webcam,Acessórios,565.35,5,2826.75
5797,2023-11-15,1102,Mouse,Acessórios,585.68,1,585.68
5798,2023-03-27,4236,Cadeira Gamer,Móveis,2508.98,1,2508.98
5799,2023-05-27,4170,Monitor,Eletrônicos,3874.92,2,7749.84
5800,2023-06-22,1552,Teclado,Acessórios,249.11,5,1245.5500000000002
5801,2023-01-14,2813,Webcam,Acessórios,3531.53,1,3531.53
5802,2023-02-10,1458,Headset,Áudio,3919.99,2,7839.98
5803,2023-06-13,4326,Monitor,Eletrônicos,2669.59,4,10678.36
5804,2023-07-28,1505,Monitor,Eletrônicos,556.88,5,2784.4
5805,2023-03-02,2098,Cadeira Gamer,Móveis,4203.54,2,8407.08
5806,2023-02-19,3218,Teclado,Acessórios,2265.42,5,11327.1
5807,2023-09-22,3321,Teclado,Acessórios,2103.41,3,6310.23
5808,2023-01-05,4136,Webcam,Acessórios,2206.55,5,11032.75
5809,2023-10-03,1913,Cadeira Gamer,Móveis,1157.94,4,4631.76
5810,2023-08-10,1332,Notebook,Eletrônicos,1500.76,2,3001.52
5811,2023-08-23,2655,Teclado,Acessórios,546.22,4,2184.88
5812,2023-01-23,4132,Headset,Áudio,641.41,5,3207.0499999999997
5813,2023-10-26,1030,Cadeira Gamer,Móveis,954.93,3,2864.79
5814,2023-04-12,1454,Cadeira Gamer,Móveis,661.64,3,1984.92
5815,2023-02-21,3055,Webcam,Acessórios,695.63,2,1391.26
5816,2023-03-08,4733,Webcam,Acessórios,1069.44,4,4277.76
5817,2023-09-19,3859,Cadeira Gamer,Móveis,465.83,5,2329.15
5818,2023-09-30,1075,Monitor,Eletrônicos,810.19,1,810.19
5819,2023-05-10,2267,Teclado,Acessórios,3007.93,1,3007.93
5820,2023-10-27,1955,Monitor,Eletrônicos,642.45,1,642.45
5821,2023-02-09,2755,Headset,Áudio,251.0,2,502.0
5822,2023-06-22,1904,Headset,Áudio,1489.54,2,2979.08
5823,2023-09-04,2348,Notebook,Eletrônicos,343.03,3,1029.09
5824,2023-03-10,3629,Headset,Áudio,827.49,1,827.49
5825,2023-04-07,3779,Mouse,Acessórios,857.2,1,857.2
5826,2023-01-03,4353,Monitor,Eletrônicos,1283.81,1,1283.81
5827,2023-10-29,4380,Cadeira Gamer,Móveis,1365.63,2,2731.26
5828,2023-03-17,3106,Monitor,Eletrônicos,620.0,2,1240.0
5829,2023-07-30,1870,Monitor,Eletrônicos,2579.89,4,10319.56
5830,2023-05-25,1355,Cadeira Gamer,Móveis,3858.57,4,15434.28
5831,2023-11-13,2371,Webcam,Acessórios,3356.4,1,3356.4
5832,2023-05-07,4080,Cadeira Gamer,Móveis,2301.92,1,2301.92
5833,2023-11-16,1233,Notebook,Eletrônicos,1026.53,1,1026.53
5834,2023-10-26,3659,Teclado,Acessórios,1384.46,3,4153.38
5835,2023-06-14,4628,Headset,Áudio,1902.08,2,3804.16
5836,2023-03-06,1601,Monitor,Eletrônicos,1529.98,1,1529.98
5837,2023-10-22,2317,Notebook,Eletrônicos,1558.59,2,3117.18
5838,2023-05-09,2333,Teclado,Acessórios,3868.59,5,19342.95
5839,2023-04-24,3970,Headset,Áudio,3951.24,2,7902.48
5840,2023-07-20,3159,Headset,Áudio,1847.93,5,9239.65
5841,2023-01-02,3521,Teclado,Acessórios,3823.92,2,7647.84
5842,2023-04-04,2737,Monitor,Eletrônicos,4170.34,2,8340.68
5843,2023-03-11,3859,Headset,Áudio,2062.51,3,6187.530000000001
5844,2023-06-12,2943,Headset,Áudio,526.45,2,1052.9
5845,2023-01-24,2709,Webcam,Acessórios,1840.32,4,7361.28
5846,2023-06-01,4969,Teclado,Acessórios,392.07,2,784.14
5847,2023-12-11,2290,Cadeira Gamer,Móveis,4719.41,1,4719.41
5848,2023-11-11,3131,Headset,Áudio,2552.75,1,2552.75
5849,2023-05-14,2055,Webcam,Acessórios,618.19,3,1854.5700000000002
5850,2023-07-25,4303,Headset,Áudio,3715.92,1,3715.92
5851,2023-03-14,4297,Notebook,Eletrônicos,2811.06,5,14055.3
5852,2023-02-06,2827,Webcam,Acessórios,3339.2,1,3339.2
5853,2023-03-11,2351,Notebook,Eletrônicos,689.13,5,3445.65
5854,2023-04-24,4453,Webcam,Acessórios,225.53,4,902.12
5855,2023-10-10,3844,Notebook,Eletrônicos,254.61,2,509.22
5856,2023-11-12,4104,Cadeira Gamer,Móveis,57.37,2,114.74
5857,2023-05-09,2791,Webcam,Acessórios,3088.43,4,12353.72
5858,2023-08-29,3572,Mouse,Acessórios,2952.67,4,11810.68
5859,2023-02-02,3508,Webcam,Acessórios,2621.04,5,13105.2
5860,2023-03-26,4607,Teclado,Acessórios,90.95,1,90.95
5861,2023-04-25,3356,Notebook,Eletrônicos,4526.77,2,9053.54
5862,2023-08-12,4892,Teclado,Acessórios,2468.42,5,12342.1
5863,2023-02-09,1192,Cadeira Gamer,Móveis,3987.93,4,15951.72
5864,2023-04-24,3609,Webcam,Acessórios,2007.28,3,6021.84
5865,2023-03-05,1827,Notebook,Eletrônicos,3463.75,2,6927.5
5866,2023-06-03,1638,Webcam,Acessórios,4625.59,3,13876.77
5867,2023-04-26,2777,Teclado,Acessórios,4016.59,2,8033.18
5868,2023-04-15,1038,Monitor,Eletrônicos,3669.55,5,18347.75
5869,2023-09-10,4166,Cadeira Gamer,Móveis,1698.41,5,8492.050000000001
5870,2023-03-31,4741,Monitor,Eletrônicos,869.75,3,2609.25
5871,2023-07-12,2935,Notebook,Eletrônicos,508.97,4,2035.88
5872,2023-10-24,3691,Teclado,Acessórios,4973.82,5,24869.1
5873,2023-05-10,1048,Teclado,Acessórios,3686.16,3,11058.48
5874,2023-04-25,1661,Mouse,Acessórios,2420.07,2,4840.14
5875,2023-04-17,1207,Webcam,Acessórios,4974.4,4,19897.6
5876,2023-11-07,4373,Webcam,Acessórios,1726.7,3,5180.1
5877,2023-12-27,2601,Webcam,Acessórios,3093.79,4,12375.16
5878,2023-05-16,1015,Webcam,Acessórios,4153.11,3,12459.329999999998
5879,2023-10-25,2962,Webcam,Acessórios,3916.24,2,7832.48
5880,2023-08-31,2010,Monitor,Eletrônicos,3782.09,1,3782.09
5881,2023-04-25,1338,Headset,Áudio,1623.3,3,4869.9
5882,2023-03-06,4769,Webcam,Acessórios,1952.97,1,1952.97
5883,2023-04-05,3573,Mouse,Acessórios,2217.79,2,4435.58
5884,2023-12-26,4716,Notebook,Eletrônicos,3478.32,5,17391.600000000002
5885,2023-03-10,4513,Teclado,Acessórios,4200.28,1,4200.28
5886,2023-01-21,4059,Webcam,Acessórios,4117.3,5,20586.5
5887,2023-11-04,1914,Cadeira Gamer,Móveis,1622.02,4,6488.08
5888,2023-05-07,4242,Notebook,Eletrônicos,4543.04,4,18172.16
5889,2023-08-16,3658,Cadeira Gamer,Móveis,338.25,3,1014.75
5890,2023-02-11,4981,Teclado,Acessórios,577.62,1,577.62
5891,2023-09-20,1069,Notebook,Eletrônicos,4861.92,4,19447.68
5892,2023-01-18,1113,Teclado,Acessórios,701.89,3,2105.67
5893,2023-11-08,3457,Monitor,Eletrônicos,3509.96,1,3509.96
5894,2023-08-29,3031,Webcam,Acessórios,1359.43,5,6797.150000000001
5895,2023-02-04,3218,Cadeira Gamer,Móveis,4353.47,2,8706.94
5896,2023-08-28,2874,Teclado,Acessórios,204.82,3,614.46
5897,2023-02-24,1459,Cadeira Gamer,Móveis,4819.9,3,14459.699999999999
5898,2023-01-27,3734,Notebook,Eletrônicos,400.68,4,1602.72
5899,2023-02-10,4370,Headset,Áudio,211.11,2,422.22
5900,2023-07-20,3275,Notebook,Eletrônicos,3155.56,5,15777.8
5901,2023-11-08,1083,Headset,Áudio,2950.01,5,14750.050000000001
5902,2023-01-18,3155,Notebook,Eletrônicos,2998.83,1,2998.83
5903,2023-04-19,4631,Notebook,Eletrônicos,4592.94,4,18371.76
5904,2023-11-13,4526,Monitor,Eletrônicos,902.62,2,1805.24
5905,2023-01-03,2959,Headset,Áudio,664.6,5,3323.0
5906,2023-09-18,1566,Monitor,Eletrônicos,3139.94,5,15699.7
5907,2023-05-22,2462,Headset,Áudio,4574.99,3,13724.97
5908,2023-03-09,2935,Headset,Áudio,963.73,2,1927.46
5909,2023-12-14,2841,Teclado,Acessórios,4721.62,2,9443.24
5910,2023-09-26,1144,Teclado,Acessórios,2759.12,4,11036.48
5911,2023-03-02,4754,Teclado,Acessórios,1115.71,3,3347.13
5912,2023-01-08,3379,Notebook,Eletrônicos,959.96,4,3839.84
5913,2023-05-20,2061,Cadeira Gamer,Móveis,1306.34,4,5225.36
5914,2023-10-02,2418,Webcam,Acessórios,1144.61,3,3433.83
5915,2023-04-13,2663,Webcam,Acessórios,2602.44,2,5204.88
5916,2023-05-11,4762,Headset,Áudio,4684.63,4,18738.52
5917,2023-09-26,2135,Webcam,Acessórios,768.77,4,3075.08
5918,2023-03-10,3457,Teclado,Acessórios,878.53,5,4392.65
5919,2023-03-24,2262,Cadeira Gamer,Móveis,2318.45,1,2318.45
5920,2023-09-22,1287,Mouse,Acessórios,3615.37,4,14461.48
5921,2023-02-06,1720,Webcam,Acessórios,2537.97,3,7613.91
5922,2023-07-26,4694,Mouse,Acessórios,3789.99,5,18949.949999999997
5923,2023-06-08,3285,Notebook,Eletrônicos,247.25,2,494.5
5924,2023-12-07,2720,Notebook,Eletrônicos,395.7,2,791.4
5925,2023-08-16,1641,Notebook,Eletrônicos,1873.41,5,9367.050000000001
5926,2023-11-23,4081,Teclado,Acessórios,3955.82,2,7911.64
5927,2023-01-23,1817,Monitor,Eletrônicos,1332.18,1,1332.18
5928,2023-11-09,2329,Monitor,Eletrônicos,968.35,5,4841.75
5929,2023-07-29,3187,Monitor,Eletrônicos,2038.24,4,8152.96
5930,2023-11-24,1703,Cadeira Gamer,Móveis,484.51,4,1938.04
5931,2023-05-23,3253,Notebook,Eletrônicos,731.44,3,2194.32
5932,2023-09-06,2813,Mouse,Acessórios,2330.12,3,6990.36
5933,2023-09-10,3326,Teclado,Acessórios,272.93,5,1364.65
5934,2023-03-27,2882,Webcam,Acessórios,1446.37,2,2892.74
5935,2023-01-17,2785,Notebook,Eletrônicos,4692.61,3,14077.829999999998
5936,2023-06-23,4942,Cadeira Gamer,Móveis,3137.57,4,12550.28
5937,2023-06-06,3024,Headset,Áudio,4027.51,4,16110.04
5938,2023-07-24,3417,Headset,Áudio,1200.28,3,3600.84
5939,2023-11-19,4725,Webcam,Acessórios,4739.81,2,9479.62
5940,2023-04-19,1166,Teclado,Acessórios,1479.41,3,4438.2300000000005
5941,2023-09-17,4679,Mouse,Acessórios,2270.94,1,2270.94
5942,2023-03-27,2001,Headset,Áudio,1918.83,3,5756.49
5943,2023-09-06,1507,Monitor,Eletrônicos,3324.31,1,3324.31
5944,2023-08-03,3802,Monitor,Eletrônicos,3644.08,2,7288.16
5945,2023-11-21,4289,Mouse,Acessórios,303.51,3,910.53
5946,2023-04-07,2246,Cadeira Gamer,Móveis,571.97,2,1143.94
5947,2023-10-18,2316,Monitor,Eletrônicos,2746.43,1,2746.43
5948,2023-07-07,3131,Teclado,Acessórios,1341.71,5,6708.55
5949,2023-03-22,1423,Headset,Áudio,1514.72,3,4544.16
5950,2023-01-29,3480,Headset,Áudio,342.54,1,342.54
5951,2023-07-21,2821,Webcam,Acessórios,2607.83,1,2607.83
5952,2023-06-05,2015,Webcam,Acessórios,1179.56,4,4718.24
5953,2023-06-20,2476,Monitor,Eletrônicos,4687.41,5,23437.05
5954,2023-03-03,3578,Headset,Áudio,147.43,1,147.43
5955,2023-01-01,4433,Teclado,Acessórios,2206.87,4,8827.48
5956,2023-05-28,4968,Teclado,Acessórios,3505.87,5,17529.35
5957,2023-10-03,4212,Mouse,Acessórios,1574.89,2,3149.78
5958,2023-05-01,2846,Teclado,Acessórios,2956.29,2,5912.58
5959,2023-05-07,1137,Teclado,Acessórios,1976.26,1,1976.26
5960,2023-05-05,4538,Teclado,Acessórios,4577.05,1,4577.05
5961,2023-05-04,3776,Webcam,Acessórios,1081.78,4,4327.12
5962,2023-10-16,3446,Mouse,Acessórios,837.31,4,3349.24
5963,2023-12-21,3488,Mouse,Acessórios,4041.17,2,8082.34
5964,2023-01-11,1888,Teclado,Acessórios,4112.82,5,20564.1
5965,2023-03-20,1640,Headset,Áudio,3358.27,5,16791.35
5966,2023-08-16,1514,Teclado,Acessórios,1982.27,1,1982.27
5967,2023-08-22,4866,Monitor,Eletrônicos,2166.72,3,6500.16
5968,2023-09-21,1444,Mouse,Acessórios,191.27,5,956.35
5969,2023-07-31,4859,Monitor,Eletrônicos,3890.64,5,19453.2
5970,2023-11-16,2227,Teclado,Acessórios,1654.9,5,8274.5
5971,2023-02-02,4249,Webcam,Acessórios,1848.91,4,7395.64
5972,2023-11-17,1332,Mouse,Acessórios,4379.53,5,21897.649999999998
5973,2023-06-26,1727,Cadeira Gamer,Móveis,1799.31,2,3598.62
5974,2023-11-03,4541,Notebook,Eletrônicos,1852.86,3,5558.58
5975,2023-05-07,3093,Cadeira Gamer,Móveis,1404.22,3,4212.66
5976,2023-11-03,1011,Headset,Áudio,1665.2,2,3330.4
5977,2023-08-05,4996,Webcam,Acessórios,4980.61,2,9961.22
5978,2023-06-23,2294,Webcam,Acessórios,238.97,2,477.94
5979,2023-09-15,1320,Notebook,Eletrônicos,4528.28,2,9056.56
5980,2023-02-11,3777,Cadeira Gamer,Móveis,762.96,3,2288.88
5981,2023-06-08,3247,Mouse,Acessórios,1681.71,3,5045.13
5982,2023-09-16,1439,Cadeira Gamer,Móveis,2371.94,1,2371.94
5983,2023-01-06,3767,Teclado,Acessórios,2534.59,3,7603.77
5984,2023-06-25,3990,Cadeira Gamer,Móveis,971.82,4,3887.28
5985,2023-11-26,4596,Headset,Áudio,857.64,3,2572.92
5986,2023-05-15,1764,Teclado,Acessórios,463.92,2,927.84
5987,2023-01-21,4857,Webcam,Acessórios,3325.53,4,13302.12
5988,2023-02-17,3759,Monitor,Eletrônicos,4878.93,1,4878.93
5989,2023-02-25,3949,Mouse,Acessórios,2642.68,5,13213.4
5990,2023-12-10,2679,Notebook,Eletrônicos,2030.41,5,10152.050000000001
5991,2023-11-25,3439,Mouse,Acessórios,186.0,4,744.0
5992,2023-02-25,3429,Notebook,Eletrônicos,3968.27,3,11904.81
5993,2023-10-30,1125,Headset,Áudio,2226.73,3,6680.1900000000005
5994,2023-12-31,3398,Headset,Áudio,3726.0,3,11178.0
5995,2023-12-01,3631,Headset,Áudio,374.29,1,374.29
5996,2023-03-18,3760,Cadeira Gamer,Móveis,4459.4,3,13378.199999999999
5997,2023-08-19,4811,Webcam,Acessórios,796.08,1,796.08
5998,2023-09-24,4012,Webcam,Acessórios,3107.98,1,3107.98
5999,2023-03-30,1273,Cadeira Gamer,Móveis,4570.18,4,18280.72
6000,2023-06-06,2167,Notebook,Eletrônicos,4886.86,2,9773.72
6001,2023-09-04,2604,Teclado,Acessórios,2945.86,4,11783.44
6002,2023-07-15,4137,Cadeira Gamer,Móveis,3391.23,2,6782.46
6003,2023-11-07,4197,Notebook,Eletrônicos,249.83,3,749.49
6004,2023-02-08,4329,Monitor,Eletrônicos,1829.2,4,7316.8
6005,2023-10-30,1648,Mouse,Acessórios,992.21,5,4961.05
6006,2023-02-21,1352,Headset,Áudio,1007.22,1,1007.22
6007,2023-10-19,2937,Cadeira Gamer,Móveis,384.83,2,769.66
6008,2023-09-01,4194,Monitor,Eletrônicos,1509.69,2,3019.38
6009,2023-06-27,1036,Mouse,Acessórios,105.32,4,421.28
6010,2023-07-26,3086,Teclado,Acessórios,3704.82,1,3704.82
6011,2023-08-18,3712,Headset,Áudio,4161.05,4,16644.2
6012,2023-02-24,4320,Notebook,Eletrônicos,2290.52,2,4581.04
6013,2023-08-30,1085,Teclado,Acessórios,883.9,3,2651.7
6014,2023-12-21,3677,Teclado,Acessórios,3461.92,1,3461.92
6015,2023-01-26,4531,Mouse,Acessórios,2727.97,1,2727.97
6016,2023-05-19,4010,Notebook,Eletrônicos,2247.74,2,4495.48
6017,2023-04-06,4394,Webcam,Acessórios,235.07,3,705.21
6018,2023-12-26,2307,Cadeira Gamer,Móveis,792.39,5,3961.95
6019,2023-06-23,4524,Teclado,Acessórios,3256.29,3,9768.869999999999
6020,2023-02-01,4759,Teclado,Acessórios,1761.19,5,8805.95
6021,2023-10-28,1325,Headset,Áudio,1200.94,2,2401.88
6022,2023-05-30,3871,Teclado,Acessórios,4991.0,3,14973.0
6023,2023-03-08,3122,Teclado,Acessórios,1350.65,2,2701.3
6024,2023-09-17,2509,Mouse,Acessórios,3861.4,3,11584.2
6025,2023-02-08,1672,Webcam,Acessórios,1544.97,1,1544.97
6026,2023-01-03,2683,Monitor,Eletrônicos,4656.76,3,13970.28
6027,2023-06-04,3318,Mouse,Acessórios,959.4,4,3837.6
6028,2023-10-29,3934,Teclado,Acessórios,860.63,1,860.63
6029,2023-05-12,4311,Mouse,Acessórios,3118.05,3,9354.150000000001
6030,2023-08-17,1036,Notebook,Eletrônicos,1025.77,4,4103.08
6031,2023-06-12,4944,Teclado,Acessórios,1717.84,1,1717.84
6032,2023-08-18,2280,Notebook,Eletrônicos,3826.5,4,15306.0
6033,2023-05-30,3567,Cadeira Gamer,Móveis,3061.68,3,9185.039999999999
6034,2023-02-10,3592,Webcam,Acessórios,3731.97,5,18659.85
6035,2023-04-27,1579,Mouse,Acessórios,738.1,3,2214.3
6036,2023-01-26,3672,Notebook,Eletrônicos,2384.43,3,7153.289999999999
6037,2023-10-22,2362,Teclado,Acessórios,415.53,5,2077.6499999999996
6038,2023-03-29,2826,Webcam,Acessórios,4316.14,3,12948.420000000002
6039,2023-05-26,2921,Webcam,Acessórios,2055.98,2,4111.96
6040,2023-01-29,1049,Cadeira Gamer,Móveis,3080.35,5,15401.75
6041,2023-03-29,2844,Teclado,Acessórios,2627.25,3,7881.75
6042,2023-05-18,4624,Headset,Áudio,2051.49,5,10257.449999999999
6043,2023-06-28,1799,Notebook,Eletrônicos,1453.36,2,2906.72
6044,2023-11-12,4009,Webcam,Acessórios,3962.08,4,15848.32
6045,2023-04-01,2649,Cadeira Gamer,Móveis,1455.4,3,4366.200000000001
6046,2023-11-22,2024,Mouse,Acessórios,1118.07,2,2236.14
6047,2023-10-11,1756,Webcam,Acessórios,2972.65,3,8917.95
6048,2023-09-05,2060,Notebook,Eletrônicos,190.47,3,571.41
6049,2023-08-23,2325,Teclado,Acessórios,4727.08,4,18908.32
6050,2023-07-15,2779,Notebook,Eletrônicos,94.38,1,94.38
6051,2023-10-29,2253,Mouse,Acessórios,758.39,3,2275.17
6052,2023-04-12,3659,Notebook,Eletrônicos,1492.19,3,4476.57
6053,2023-09-13,2611,Mouse,Acessórios,532.18,5,2660.8999999999996
6054,2023-06-23,3281,Teclado,Acessórios,2147.44,5,10737.2
6055,2023-05-24,2305,Notebook,Eletrônicos,913.62,1,913.62
6056,2023-01-01,3106,Headset,Áudio,4607.32,1,4607.32
6057,2023-02-27,2302,Notebook,Eletrônicos,873.12,2,1746.24
6058,2023-02-06,1116,Monitor,Eletrônicos,4432.24,4,17728.96
6059,2023-11-16,1229,Monitor,Eletrônicos,3305.82,1,3305.82
6060,2023-11-06,3481,Mouse,Acessórios,3554.65,4,14218.6
6061,2023-07-14,2175,Notebook,Eletrônicos,942.36,3,2827.08
6062,2023-02-04,2802,Monitor,Eletrônicos,3091.03,5,15455.150000000001
6063,2023-05-09,1551,Headset,Áudio,3413.37,2,6826.74
6064,2023-09-01,1748,Headset,Áudio,4063.58,3,12190.74
6065,2023-07-27,1983,Cadeira Gamer,Móveis,4996.44,2,9992.88
6066,2023-04-17,1029,Cadeira Gamer,Móveis,1061.71,3,3185.13
6067,2023-04-03,3885,Mouse,Acessórios,1357.67,4,5430.68
6068,2023-02-05,3450,Headset,Áudio,1734.44,1,1734.44
6069,2023-09-25,1527,Notebook,Eletrônicos,4172.84,1,4172.84
6070,2023-12-30,1603,Monitor,Eletrônicos,1068.83,1,1068.83
6071,2023-11-12,3901,Monitor,Eletrônicos,2851.03,4,11404.12
6072,2023-03-08,1801,Teclado,Acessórios,1372.65,1,1372.65
6073,2023-01-18,2225,Monitor,Eletrônicos,2047.96,1,2047.96
6074,2023-06-20,2326,Mouse,Acessórios,103.51,5,517.5500000000001
6075,2023-08-08,2400,Teclado,Acessórios,3685.97,4,14743.88
6076,2023-03-31,2138,Notebook,Eletrônicos,1441.06,3,4323.18
6077,2023-01-08,4591,Teclado,Acessórios,997.92,1,997.92
6078,2023-03-19,3483,Notebook,Eletrônicos,721.38,1,721.38
6079,2023-01-30,2269,Monitor,Eletrônicos,1523.43,4,6093.72
6080,2023-10-26,3512,Teclado,Acessórios,1618.61,1,1618.61
6081,2023-05-27,4009,Notebook,Eletrônicos,2948.55,3,8845.650000000001
6082,2023-02-11,2738,Notebook,Eletrônicos,159.3,5,796.5
6083,2023-08-14,1945,Cadeira Gamer,Móveis,4641.01,4,18564.04
6084,2023-10-26,1014,Notebook,Eletrônicos,3192.39,2,6384.78
6085,2023-08-29,4825,Teclado,Acessórios,124.8,3,374.4
6086,2023-01-22,4416,Notebook,Eletrônicos,1269.92,2,2539.84
6087,2023-09-24,4848,Cadeira Gamer,Móveis,721.92,1,721.92
6088,2023-06-13,1592,Cadeira Gamer,Móveis,717.07,3,2151.21
6089,2023-07-30,4916,Teclado,Acessórios,1957.48,2,3914.96
6090,2023-08-22,4822,Monitor,Eletrônicos,2248.22,3,6744.66
6091,2023-09-28,3960,Headset,Áudio,2122.13,3,6366.39
6092,2023-02-19,3189,Notebook,Eletrônicos,2474.61,5,12373.050000000001
6093,2023-07-02,1356,Webcam,Acessórios,4642.07,4,18568.28
6094,2023-09-07,2540,Cadeira Gamer,Móveis,180.8,2,361.6
6095,2023-05-30,3020,Teclado,Acessórios,2872.0,5,14360.0
6096,2023-07-01,2320,Notebook,Eletrônicos,3552.5,4,14210.0
6097,2023-10-13,2356,Teclado,Acessórios,435.23,5,2176.15
6098,2023-06-09,2715,Webcam,Acessórios,3196.6,2,6393.2
6099,2023-11-12,1777,Headset,Áudio,2017.81,2,4035.62
6100,2023-11-10,1054,Teclado,Acessórios,2067.24,5,10336.199999999999
6101,2023-05-27,3225,Webcam,Acessórios,3532.03,3,10596.09
6102,2023-07-10,2398,Monitor,Eletrônicos,1983.02,3,5949.0599999999995
6103,2023-02-09,3332,Notebook,Eletrônicos,846.87,5,4234.35
6104,2023-07-11,1320,Mouse,Acessórios,3766.45,2,7532.9
6105,2023-01-23,4701,Headset,Áudio,789.89,1,789.89
6106,2023-03-03,2760,Notebook,Eletrônicos,660.57,1,660.57
6107,2023-04-12,2611,Cadeira Gamer,Móveis,1015.02,5,5075.1
6108,2023-02-25,1993,Headset,Áudio,3031.33,5,15156.65
6109,2023-03-14,2732,Monitor,Eletrônicos,2708.3,5,13541.5
6110,2023-09-04,3667,Cadeira Gamer,Móveis,4448.43,5,22242.15
6111,2023-06-08,2020,Headset,Áudio,2437.18,1,2437.18
6112,2023-06-09,1492,Monitor,Eletrônicos,339.09,5,1695.4499999999998
6113,2023-08-25,4819,Webcam,Acessórios,3589.56,1,3589.56
6114,2023-08-02,1234,Webcam,Acessórios,1326.27,2,2652.54
6115,2023-12-14,2479,Teclado,Acessórios,4461.98,1,4461.98
6116,2023-08-02,1449,Mouse,Acessórios,2060.21,3,6180.63
6117,2023-12-07,4339,Headset,Áudio,3443.94,4,13775.76
6118,2023-02-05,1633,Webcam,Acessórios,1026.71,5,5133.55
6119,2023-11-29,3844,Cadeira Gamer,Móveis,3212.63,1,3212.63
6120,2023-12-05,4289,Webcam,Acessórios,810.6,2,1621.2
6121,2023-10-31,4888,Headset,Áudio,3067.04,3,9201.119999999999
6122,2023-11-29,3820,Headset,Áudio,4751.0,3,14253.0
6123,2023-11-17,1341,Teclado,Acessórios,2362.8,2,4725.6
6124,2023-01-24,4964,Teclado,Acessórios,4005.66,1,4005.66
6125,2023-12-20,2493,Cadeira Gamer,Móveis,2421.65,1,2421.65
6126,2023-10-03,3340,Cadeira Gamer,Móveis,1305.43,1,1305.43
6127,2023-09-06,4289,Monitor,Eletrônicos,3402.84,4,13611.36
6128,2023-05-11,1285,Teclado,Acessórios,4802.52,1,4802.52
6129,2023-03-04,3175,Mouse,Acessórios,1302.01,1,1302.01
6130,2023-11-05,4878,Monitor,Eletrônicos,2667.61,4,10670.44
6131,2023-04-20,4523,Headset,Áudio,4335.27,5,21676.350000000002
6132,2023-05-04,4803,Headset,Áudio,177.43,3,532.29
6133,2023-03-03,2941,Cadeira Gamer,Móveis,4861.78,5,24308.899999999998
6134,2023-11-02,1500,Monitor,Eletrônicos,4208.59,1,4208.59
6135,2023-06-19,1181,Teclado,Acessórios,4844.77,2,9689.54
6136,2023-01-03,3869,Teclado,Acessórios,3290.02,1,3290.02
6137,2023-04-10,2899,Webcam,Acessórios,2524.38,2,5048.76
6138,2023-07-04,4826,Mouse,Acessórios,2251.08,5,11255.4
6139,2023-11-28,1185,Cadeira Gamer,Móveis,390.28,1,390.28
6140,2023-08-18,2885,Monitor,Eletrônicos,4028.18,5,20140.899999999998
6141,2023-11-14,4724,Notebook,Eletrônicos,331.12,4,1324.48
6142,2023-07-23,1762,Webcam,Acessórios,979.22,3,2937.66
6143,2023-07-14,4013,Notebook,Eletrônicos,2997.69,1,2997.69
6144,2023-11-30,2698,Notebook,Eletrônicos,4324.66,5,21623.3
6145,2023-11-30,3386,Teclado,Acessórios,196.85,1,196.85
6146,2023-09-25,2389,Cadeira Gamer,Móveis,897.09,3,2691.27
6147,2023-06-28,1026,Headset,Áudio,1393.93,4,5575.72
6148,2023-11-25,2789,Webcam,Acessórios,3247.81,4,12991.24
6149,2023-04-13,2617,Teclado,Acessórios,3666.44,3,10999.32
6150,2023-02-06,2057,Mouse,Acessórios,1462.72,2,2925.44
6151,2023-12-24,3793,Teclado,Acessórios,732.45,2,1464.9
6152,2023-12-03,3035,Headset,Áudio,3654.98,2,7309.96
6153,2023-04-12,2323,Monitor,Eletrônicos,1495.11,2,2990.22
6154,2023-09-26,4413,Cadeira Gamer,Móveis,701.29,3,2103.87
6155,2023-05-14,4097,Cadeira Gamer,Móveis,2392.55,1,2392.55
6156,2023-08-08,4490,Headset,Áudio,1827.05,5,9135.25
6157,2023-06-24,4962,Notebook,Eletrônicos,500.03,1,500.03
6158,2023-09-13,3639,Webcam,Acessórios,1762.88,2,3525.76
